name,type,address,quarter,city,phone,rating,verified,is_top_partner,special_badge,description,image_url,url,activities,has_contact_form,offers_free_trial
International School Music And Dance,Ecole de danse,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,L’Ecole Internationale de Musique et de Danse encadre et développe les talents des enfants et des adultes depuis plus de 12 ans.,https://www.clubs.ma/assets/img280/516/international-school-music-and-dance-ecole-de-danse-casablanca-516.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/international-school-music-and-dance,"Hip hop, Danse modern jazz, Danse classique, Danse orientale",False,False
JOY Academy,Ecole de danse,au Quartier Hopitaux  à  Casablanca,au Quartier Hopitaux,Casablanca,N/A,0,False,False,N/A,"JOY Academy est un espace culturel dédié à l’art, destiné aux enfants à partir de 4 ans mais également aux jeunes et aux adultes.",https://www.clubs.ma/assets/img280/66/joy-academy-ecole-de-danse-casablanca-66.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/joy-academy,"Fitness, Danse, Arts martiaux",False,False
Joya Fitness,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Joya Fitness est votre club de sport à Casablanca, situé exactement à 46 Rue Hadj Omar Riffi en plein coeur de Casablanca. Joya Fitness vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Joya Fitness est un club...",https://www.clubs.ma/assets/img280/65/joya-fitness-club-de-sport-casablanca-65.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/joya-fitness,"Musculation, Fitness",False,FalseKodokan,Club de sport,au Quartier Derb El Miter Ii  à  Casablanca,au Quartier Derb El Miter Ii,Casablanca,N/A,0,False,False,N/A,"Kodokan est votre club de sport à Casablanca, situé exactement à Avenue 2 Mars, Rue 12 n°4, Nouvelle Médina au quartier DERB EL MITER II à Casablanca. Kodokan vous accueille et propose un ensemble de services et d'activités : Taï jitsu, Fitness, et autres. Kod...",https://www.clubs.ma/assets/img280/73/kodokan-club-de-sport-casablanca-73.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/kodokan,"Taï jitsu, Fitness",False,False
KRAV MAGA & Modern Combat Academy,Club de sport,au Quartier Ain Sebaa  à  Casablanca,au Quartier Ain Sebaa,Casablanca,N/A,0,False,False,N/A,"Pour Philippe FLOCH, le sport est un vecteur de l’épanouissement de l’individu, quel que soit son âge, son sexe, son origine sociale ou son handicap. Il doit permettre à chacun de trouver un équilibre corporel et mental et favoriser son intégration dans une so...",https://www.clubs.ma/assets/img280/535/krav-maga-modern-combat-academy-club-de-sport-casablanca-535.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/krav-maga-modern-combat-academy,Combat,True,True
Kung Fu Mustafa,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"Kung Fu Mustafa est votre club de sport à Casablanca, situé exactement à Rue Moussa Al Kadim au quartier BOURGOGNE à Casablanca. Kung Fu Mustafa vous accueille et propose un ensemble de services et d'activités : Self défense, Qi gong, Kung fu, Jeet kune do, et...",https://www.clubs.ma/assets/img280/67/kung-fu-mustafa-club-de-sport-casablanca-67.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/kung-fu-mustafa,"Self défense, Qi gong, Kung fu, Jeet kune do",False,False
L'Atelier de Sam,Ecole de danse,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"L'Atelier de Sam est votre ecole de danse à Casablanca, située exactement à Résidence Yasmine , 45 Boulevard ghandi, Local N°43/45 au quartier MAARIF à Casablanca. L'Atelier de Sam vous accueille et propose un ensemble de services et d'activités : Hip hop, Dan...",https://www.clubs.ma/assets/img280/68/l-atelier-de-sam-ecole-de-danse-casablanca-68.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/l-atelier-de-sam,"Hip hop, Danse classique, Danse, Arts martiaux",False,False
L'Etrier de Casablanca,Club équestre,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"L’Étrier de Casablanca est une association à caractère sportif créée le 15 novembre 1958 et qui regroupe aujourd’hui environ 500 membres autour de la pratique équestre. Les activités sont organisées autour d’un poney-club et chevaux club, des débutants à la co...",https://www.clubs.ma/assets/img280/529/l-etrier-de-casablanca-club-equestre-casablanca-529.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/l-etrier-de-casablanca,"Équitation, Sports équestres",False,False
La Fabriq,Club de sport,au Quartier Bourgogne  à  Casablanca,au Quartier Bourgogne,Casablanca,N/A,0,False,False,N/A,"La Fabriq est votre club de sport à Casablanca, situé exactement à 24 , Rue Ahmed Chacri Lhjajma au quartier BOURGOGNE à Casablanca. La Fabriq vous accueille et propose un ensemble de services et d'activités : Fitness, Danse, Zumba, et autres. La Fabriq est un...",https://www.clubs.ma/assets/img280/59/la-fabriq-club-de-sport-casablanca-59.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/la-fabriq,"Fitness, Danse, Zumba",False,False
La Ferme Sportive,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"La Ferme Sportive est une maison d'hôtes à 20 Kms du centre de Casablanca, à 20 Minutes de l'aéroport Mohamed V et de la plage la plus proche. Nous mettons à votre disposition une grande Villa avec 3 Chambres ( 1 Double et 2 Jumeaux), 2 Grand Salon Marocain et...",https://www.clubs.ma/assets/img280/113/la-ferme-sportive-club-de-sport-casablanca-113.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/la-ferme-sportive,"Surf, Natation, Football",False,False
le Pacha,Club de sport,au Quartier Oasis  à  Casablanca,au Quartier Oasis,Casablanca,N/A,0,False,False,N/A,"le Pacha est votre club de sport à Casablanca, situé exactement à 484, Boulevard Ghandi au quartier OASIS à Casablanca. le Pacha vous accueille et propose un ensemble de services et d'activités : Aqua gym, Fitness, Aerobic, Danse, Zumba, et autres. le Pacha es...",https://www.clubs.ma/assets/img280/176/le-pacha-club-de-sport-casablanca-176.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/le-pacha,"Aqua gym, Fitness, Aerobic, Danse",False,False
Le Park 18,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Situé à proximité de Casablanca, le Park 18 est un vaste parc multi-activités qui offre une gamme diversifiée d'installations et de divertissements. En plus de terrains de football, le parc propose une multitude d'activités sportives, des piscines, une ferme p...",https://www.clubs.ma/assets/img280/1655/le-park-18-club-de-sport-casablanca-1655.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/le-park-18,"VolleyBall, Tir à l'arc, Paintball, Foot à 5",True,True
Le Studio des Arts Vivants,Ecole de danse,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,La danse classique est l'art disciplinaire incontournable. Elle allie une technique pointilleuse et structurée à un développement artistique complet. Chaque danseur y puise l'assurance d'y acquérir une base solide ainsi qu'un apprentissage postural essentiel à...,https://www.clubs.ma/assets/img280/528/le-studio-des-arts-vivants-ecole-de-danse-casablanca-528.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/le-studio-des-arts-vivants,"Hip hop, Danse indienne, Danse classique, Danse orientale",True,True
LocalD-Espace de danse,Ecole de danse,au Quartier Maarif Extension  à  Casablanca,au Quartier Maarif Extension,Casablanca,N/A,0,False,False,N/A,"LocalD – Espace de danse, créé par Anne-Lise Riscalla, a ouvert ses portes en octobre 2009 à Casablanca au Maroc. Cet espace, dédié à l'enseignement de la danse, est ouvert à tout élève de 4 ans et plus attiré par la dimension artistique et physique de la dans...",https://www.clubs.ma/assets/img280/526/locald-espace-de-danse-ecole-de-danse-casablanca-526.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/locald-espace-de-danse,"Ragga, Hip hop, Danse classique, Danse contemporaine",True,True
Mega Forme,Club de sport,au Quartier Derb El Miter Ii  à  Casablanca,au Quartier Derb El Miter Ii,Casablanca,N/A,0,False,False,N/A,"Mega Forme est votre club de sport à Casablanca, situé exactement à N°40 Rue A ,derb El Miter II au quartier DERB EL MITER II à Casablanca. Mega Forme vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, et autres. Mega Form...",https://www.clubs.ma/assets/img280/177/mega-forme-club-de-sport-casablanca-177.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/mega-forme,"Musculation, Fitness",False,False
MOMA Dance School,Club de sport,au Quartier Val Fleuri  à  Casablanca,au Quartier Val Fleuri,Casablanca,N/A,0,False,False,N/A,"MOMA Dance School est votre partenaire idéal pour apprendre à danser la Salsa, les danses latines et afro-caribéennes. Parrainée par SANTO RICO, notre école s'appuie sur un programme innovant, ainsi que sur une équipe de professeurs formée et motivée. Notre st...",https://www.clubs.ma/assets/img280/521/moma-dance-school-club-de-sport-casablanca-521.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/moma-dance-school,"Salsa, Danses latines, Danses caraïbes, Danse africaine",True,True
Mon Club,Club de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Mon Club est votre club de sport à Casablanca, situé exactement à N°115, Rue Brahim Nakhai - ex Mont Cinto au quartier MAARIF à Casablanca. Mon Club vous accueille et propose un ensemble de services et d'activités : Aikido, Taekwondo, Judo, Karaté, Fitness, Da...",https://www.clubs.ma/assets/img280/560/mon-club-club-de-sport-casablanca-560.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/mon-club,"Aikido, Taekwondo, Judo, Karaté",True,True
Moundir Tennis Academy,Club de Tennis,au Quartier Hay Hassani  à  Casablanca,au Quartier Hay Hassani,Casablanca,N/A,0,False,False,N/A,"Le club MTA est un centre de sport à part entière, il compte parmi les rares clubs de tennis réunissant dans un même lieu une possibilité d’hébergement, de restauration et un spa offrant ainsi à ses clients des séjours 100% bien-être. Il répond ainsi à toutes...",https://www.clubs.ma/assets/img280/525/moundir-tennis-academy-club-de-tennis-casablanca-525.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/moundir-tennis-academy,"Tennis, Natation",True,TrueNanbudo Maroc-Fenam,Club de sport,au Quartier Ifriquia  à  Casablanca,au Quartier Ifriquia,Casablanca,N/A,0,False,False,N/A,Nanbudo est l'art martial de la 3ème millénaire.,https://www.clubs.ma/assets/img280/548/nanbudo-maroc-fenam-club-de-sport-casablanca-548.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/nanbudo-maroc-fenam,Arts martiaux,False,False
Nova Forme,Club de sport,à  Casablanca,N/A,Casablanca,N/A,0,False,False,N/A,"Nova Forme est votre club de sport à Casablanca, situé exactement à 38 Lotissement Les Oliviers. Quartier les Oranges en plein coeur de Casablanca. Nova Forme vous accueille et propose un ensemble de services et d'activités : Fitness, et autres. Nova Forme est...",https://www.clubs.ma/assets/img280/178/nova-forme-club-de-sport-casablanca-178.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/nova-forme,Fitness,False,False
O'Tatami,Salle de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"O'Tatami est votre salle de sport à Casablanca, située exactement à N°42, Rue des Asphodeles, Boulevard Ghandi au quartier MAARIF à Casablanca. O'Tatami vous accueille et propose un ensemble de services et d'activités : Taekwondo, Kick Boxing, Judo, Arts marti...",https://www.clubs.ma/assets/img280/588/o-tatami-salle-de-sport-casablanca-588.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/o-tatami,"Taekwondo, Kick Boxing, Judo, Arts martiaux",False,False
Olympe Mini Foot,Club de sport,au Quartier Ain Sebaa  à  Casablanca,au Quartier Ain Sebaa,Casablanca,N/A,0,False,False,N/A,"Olympe Mini Foot est un complexe sportif dédié au football, doté de terrains de football à 5 munis de gazon synthétique. 
Il offre des sessions d'entraînement adaptées à tous les âges, incluant des programmes d'initiation et de développement pour les enfant...",https://www.clubs.ma/assets/img280/1654/olympe-mini-foot-club-de-sport-casablanca-1654.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/olympe-mini-foot,"Football, Foot à 5",True,True
OM GYM,Salle de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"OM GYM est votre salle de sport à Casablanca, située exactement à N°22 Rue Ibnou Katir, Rue Socrate au quartier MAARIF à Casablanca. OM GYM vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, Aerobic, Danse, Arts martiaux,...",https://www.clubs.ma/assets/img280/559/om-gym-salle-de-sport-casablanca-559.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/om-gym,"Musculation, Fitness, Aerobic, Danse",False,False
Om Yoga,Club de sport,au Quartier Anfa I  à  Casablanca,au Quartier Anfa I,Casablanca,N/A,0,False,False,N/A,Le centre Om Yoga a été conçu pour une pratique sereine et approfondie d’une discipline reconnue dans le monde entier pour ses bienfaits.,https://www.clubs.ma/assets/img280/557/om-yoga-club-de-sport-casablanca-557.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/om-yoga,"Yoga, Tango",True,True
Omni Sport Club Ben M'sik Sidi Othman,Club de sport,au Quartier Sidi Othmane  à  Casablanca,au Quartier Sidi Othmane,Casablanca,N/A,0,False,False,N/A,"Omni Sport Club Ben M'sik Sidi Othman est votre club de sport à Casablanca, situé exactement à Avenue Abdelkader Essahraoui au quartier SIDI OTHMANE à Casablanca. Omni Sport Club Ben M'sik Sidi Othman vous accueille et propose un ensemble de services et d'acti...",https://www.clubs.ma/assets/img280/540/omni-sport-club-ben-m-sik-sidi-othman-club-de-sport-casablanca-540.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/omni-sport-club-ben-m-sik-sidi-othman,"Natation, Football, Équitation",False,False
Opéra Fitness,Salle de sport,au Quartier Ain Sebaa  à  Casablanca,au Quartier Ain Sebaa,Casablanca,N/A,0,False,False,N/A,Opera fitness est un centre de fitness qui regroupe plusieurs activités physiques de remise en forme.,https://www.clubs.ma/assets/img280/536/opera-fitness-salle-de-sport-casablanca-536.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/opera-fitness,"Natation, Musculation, Fitness, Arts martiaux",True,True
Palace Club,Club de sport,au Quartier Burger  à  Casablanca,au Quartier Burger,Casablanca,N/A,0,False,False,N/A,"Palace Club votre club au quotidien, en famille ou entre amis c’est l’endroit idéal pour vous ! Palace Club est le premier Club Multi-activités au Maroc établit sur 6 étages. Palace Club Votre Capital Bien Etre -Salle de Sport 100%100 Femme.",https://www.clubs.ma/assets/img280/537/palace-club-club-de-sport-casablanca-537.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/palace-club,"Natation, Musculation, Fitness, Aerobic",True,True
Palm Sport,Salle de sport,au Quartier Maarif  à  Casablanca,au Quartier Maarif,Casablanca,N/A,0,False,False,N/A,"Palm Sport est votre salle de sport à Casablanca, située exactement à Rue Abou Hayane Gharnati au quartier MAARIF à Casablanca. Palm Sport vous accueille et propose un ensemble de services et d'activités : Musculation, Fitness, Aerobic, Danse, et autres. Palm...",https://www.clubs.ma/assets/img280/538/palm-sport-salle-de-sport-casablanca-538.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/palm-sport,"Musculation, Fitness, Aerobic, Danse",False,False
Palmier Fitness Club,Salle de sport,au Quartier Hay Raja  à  Casablanca,au Quartier Hay Raja,Casablanca,N/A,0,False,False,N/A,"Le Club de remise en forme, avait ses début en 2011 a été créé dans le but de fournir des informations sur la santé, de bien-être.",https://www.clubs.ma/assets/img280/539/palmier-fitness-club-salle-de-sport-casablanca-539.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/palmier-fitness-club,"Musculation, Fitness",False,False
Plein Ciel Paradise,Club de sport,au Quartier Ain Diab  à  Casablanca,au Quartier Ain Diab,Casablanca,N/A,0,False,False,N/A,Plein Ciel Paradise est un club privé qui dispose de piscines.,https://www.clubs.ma/assets/img280/580/plein-ciel-paradise-club-de-sport-casablanca-580.jpg,https://www.clubs.mahttps://www.clubs.ma/casablanca/plein-ciel-paradise,"Tennis, Natation, Fitness, Foot à 5",True,True
